lens_make,lens_model,lens_type,lens_crop_factor,lens_dist_model,lens_dist_focal,lens_dist_a,lens_dist_b,lens_dist_c,lens_dist_k1,lens_dist_k2,lens_dist_k3,Corner Radius
Sony,E 10-18mm f/4 OSS,,1,ptlens,10,0.196017,-0.375554,0.167273,,,,2.163330765
Sony,E 10-18mm f/4 OSS,,1,ptlens,12,0.131602,-0.258384,0.136303,,,,1.802775638
Sony,E 10-18mm f/4 OSS,,1,ptlens,14,0.116361,-0.255284,0.189679,,,,1.545236261
Sony,E 10-18mm f/4 OSS,,1,ptlens,16,0.1015,-0.223082,0.169764,,,,1.352081728
Sony,E 10-18mm f/4 OSS,,1,ptlens,18,0.0633556,-0.132668,0.123128,,,,1.201850425
Sony,E 16-50mm f/3.5-5.6 OSS PZ,,1.534,ptlens,16,0.0219,-0.10642,0.06233,,,,0.8814092101
Sony,E 16-50mm f/3.5-5.6 OSS PZ,,1.534,ptlens,17,0.02079,-0.1021,0.07393,,,,0.8295616095
Sony,E 16-50mm f/3.5-5.6 OSS PZ,,1.534,ptlens,18,0.01695,-0.08141,0.04383,,,,0.7834748534
Sony,E 16-50mm f/3.5-5.6 OSS PZ,,1.534,ptlens,20,0.01611,-0.07309,0.04369,,,,0.7051273681
Sony,E 16-50mm f/3.5-5.6 OSS PZ,,1.534,ptlens,25,0.00742,-0.03546,0.02961,,,,0.5641018945
Sony,E 16-50mm f/3.5-5.6 OSS PZ,,1.534,ptlens,40,0.00918,-0.02995,0.03028,,,,0.352563684
Sony,E 16-50mm f/3.5-5.6 OSS PZ,,1.534,ptlens,50,0.00423,-0.00129,-0.00963,,,,0.2820509472
Sony,E 16-55mm F2.8 G,,1.534,ptlens,16,0.03486601386,-0.114554189,0.02000557629,,,,0.8814092101
Sony,E 16-55mm F2.8 G,,1.534,ptlens,18,0.03036147714,-0.1040855393,0.04478071548,,,,0.7834748534
Sony,E 16-55mm F2.8 G,,1.534,ptlens,20,0.02351068444,-0.07929552081,0.03354965657,,,,0.7051273681
Sony,E 16-55mm F2.8 G,,1.534,ptlens,23,0.01919712806,-0.06294722969,0.0346169626,,,,0.6131542331
Sony,E 16-55mm F2.8 G,,1.534,ptlens,30,0.01307130634,-0.03715378915,0.02770792954,,,,0.4700849121
Sony,E 16-55mm F2.8 G,,1.534,ptlens,34,0.01399527239,-0.03621839075,0.03363187972,,,,0.4147808048
Sony,E 16-55mm F2.8 G,,1.534,ptlens,40,0.01487337237,-0.03710764714,0.03994960889,,,,0.352563684
Sony,E 16-55mm F2.8 G,,1.534,ptlens,44,0.006900202259,-0.01170481877,0.0184214937,,,,0.32051244
Sony,E 16-55mm F2.8 G,,1.534,ptlens,49,0.01316003974,-0.03136529173,0.03944353595,,,,0.287807089
Sony,E 16-55mm F2.8 G,,1.534,ptlens,55,0.003690583679,0.002310359172,0.002962342815,,,,0.256409952
Sony,E 16-70mm f/4 ZA OSS,,1.534,ptlens,16,0.02953,-0.08038,0.02902,,,,0.8814092101
Sony,E 16-70mm f/4 ZA OSS,,1.534,ptlens,19,0.03146,-0.09959,0.09201,,,,0.7422393348
Sony,E 16-70mm f/4 ZA OSS,,1.534,ptlens,24,0.01795,-0.05418,0.05884,,,,0.5876061401
Sony,E 16-70mm f/4 ZA OSS,,1.534,ptlens,53,0,0.00531,0,,,,0.2660857993
Sony,E 16-70mm f/4 ZA OSS,,1.534,ptlens,70,0,0.0044,0,,,,0.2014649623
Sony,E 16mm f/2.8,,1.534,ptlens,16,0.01701,-0.02563,-0.0052,,,,0.8814092101
Sony,E 18-135mm f/3.5-5.6 OSS,,1.534,ptlens,18,0.02802,-0.113184,0.032014,,,,0.7834748534
Sony,E 18-135mm f/3.5-5.6 OSS,,1.534,ptlens,22,0.016566,-0.068243,0.024677,,,,0.6410248801
Sony,E 18-135mm f/3.5-5.6 OSS,,1.534,ptlens,30,0.006955,-0.028535,0.009928,,,,0.4700849121
Sony,E 18-135mm f/3.5-5.6 OSS,,1.534,ptlens,37,0.00192,-0.001579,-0.00765,,,,0.3811499287
Sony,E 18-135mm f/3.5-5.6 OSS,,1.534,ptlens,57,-0.000264,0.002003,0.009563,,,,0.2474131116
Sony,E 18-135mm f/3.5-5.6 OSS,,1.534,ptlens,66,-0.001784,0.011868,-0.00641,,,,0.21367496
Sony,E 18-135mm f/3.5-5.6 OSS,,1.534,ptlens,79,-0.000972,0.009673,-0.006166,,,,0.1785132577
Sony,E 18-135mm f/3.5-5.6 OSS,,1.534,ptlens,97,0.015881,-0.0578,0.083149,,,,0.1453870862
Sony,E 18-135mm f/3.5-5.6 OSS,,1.534,ptlens,123,-0.003464,0.012671,0.005489,,,,0.1146548566
Sony,E 18-135mm f/3.5-5.6 OSS,,1.534,ptlens,135,0.007676,-0.024192,0.041049,,,,0.1044633138
Sony,E 18-200mm f/3.5-6.3 OSS,,1.534,ptlens,18,0.03037,-0.09891,0.05057,,,,0.7834748534
Sony,E 18-200mm f/3.5-6.3 OSS,,1.534,ptlens,20,0.0203,-0.05723,0.0216,,,,0.7051273681
Sony,E 18-200mm f/3.5-6.3 OSS,,1.534,ptlens,23,0.01761,-0.05034,0.03542,,,,0.6131542331
Sony,E 18-200mm f/3.5-6.3 OSS,,1.534,ptlens,28,0.01267,-0.03161,0.0263,,,,0.5036624058
Sony,E 18-200mm f/3.5-6.3 OSS,,1.534,ptlens,33,0.00573,-0.00253,-0.00483,,,,0.4273499201
Sony,E 18-200mm f/3.5-6.3 OSS,,1.534,ptlens,46,0.0051,-0.0036,0.00641,,,,0.3065771166
Sony,E 18-200mm f/3.5-6.3 OSS,,1.534,ptlens,50,0.00533,-0.00597,0.01274,,,,0.2820509472
Sony,E 18-200mm f/3.5-6.3 OSS,,1.534,ptlens,72,-0.00055,0.01327,-0.00383,,,,0.1958687134
Sony,E 18-200mm f/3.5-6.3 OSS,,1.534,ptlens,105,0.00331,-0.00212,0.013,,,,0.1343099749
Sony,E 18-200mm f/3.5-6.3 OSS,,1.534,ptlens,152,0.00169,-0.00091,0.01404,,,,0.09277991685
Sony,E 18-200mm f/3.5-6.3 OSS,,1.534,ptlens,200,0.00073,0.00129,0.00737,,,,0.07051273681
Sony,E 18-200mm f/3.5-6.3 OSS LE,,1.534,ptlens,18,0.03823,-0.12894,0.09134,,,,0.7834748534
Sony,E 18-200mm f/3.5-6.3 OSS LE,,1.534,ptlens,20,0.03476,-0.09859,0.05582,,,,0.7051273681
Sony,E 18-200mm f/3.5-6.3 OSS LE,,1.534,ptlens,24,0.02008,-0.05406,0.04073,,,,0.5876061401
Sony,E 18-200mm f/3.5-6.3 OSS LE,,1.534,ptlens,30,0,0.00353,0,,,,0.4700849121
Sony,E 18-200mm f/3.5-6.3 OSS LE,,1.534,ptlens,35,0,0.00373,0,,,,0.4029299246
Sony,E 18-200mm f/3.5-6.3 OSS LE,,1.534,ptlens,52,0,0.00515,0,,,,0.2712028339
Sony,E 18-200mm f/3.5-6.3 OSS LE,,1.534,ptlens,96,0,0.00618,0,,,,0.146901535
Sony,E 18-200mm f/3.5-6.3 OSS LE,,1.534,ptlens,200,0,0.00892,0,,,,0.07051273681
Sony,E 18-55mm f/3.5-5.6 OSS,,1.534,ptlens,18,0.02897,-0.0892,0.03513,,,,0.7834748534
Sony,E 18-55mm f/3.5-5.6 OSS,,1.534,ptlens,19,0.02895,-0.08472,0.03749,,,,0.7422393348
Sony,E 18-55mm f/3.5-5.6 OSS,,1.534,ptlens,20,0.02164,-0.05738,0.01945,,,,0.7051273681
Sony,E 18-55mm f/3.5-5.6 OSS,,1.534,ptlens,24,0.01405,-0.02629,0.00229,,,,0.5876061401
Sony,E 18-55mm f/3.5-5.6 OSS,,1.534,ptlens,30,0.01175,-0.02135,0.02549,,,,0.4700849121
Sony,E 18-55mm f/3.5-5.6 OSS,,1.534,ptlens,35,0.00822,-0.0059,0.00973,,,,0.4029299246
Sony,E 18-55mm f/3.5-5.6 OSS,,1.534,ptlens,55,0.0022,-0.00232,0.01446,,,,0.256409952
Sony,E 20mm f/2.8,,1.534,ptlens,20,0.01609,-0.05179,0.01925,,,,0.7051273681
Sony,E 24mm f/1.8 ZA,,1.534,ptlens,24,0.00641,-0.0083,0.00228,,,,0.5876061401
Sony,E 30mm f/3.5 Macro,,1.534,ptlens,30,0.00105,-0.00352,0.00057,,,,0.4700849121
Sony,E 35mm f/1.8 OSS,,1.534,ptlens,35,-0.01085,0.03631,-0.04468,,,,0.4029299246
Sony,E 50mm f/1.8 OSS,,1.534,poly3,50,,,,0.00032,,,0.2820509472
Sony,E 55-210mm f/4.5-6.3 OSS,,1.534,ptlens,55,0.00219,0.00538,-0.01084,,,,0.256409952
Sony,E 55-210mm f/4.5-6.3 OSS,,1.534,ptlens,71,-0.01297,0.06432,-0.07626,,,,0.1986274276
Sony,E 55-210mm f/4.5-6.3 OSS,,1.534,ptlens,100,0.00774,-0.0129,0.01953,,,,0.1410254736
Sony,E 55-210mm f/4.5-6.3 OSS,,1.534,ptlens,135,0.0001,0.01316,-0.01183,,,,0.1044633138
Sony,E 55-210mm f/4.5-6.3 OSS,,1.534,ptlens,210,-0.01011,0.0489,-0.05962,,,,0.06715498744
Sony,E 70-350mm F4.5-6.3 G OSS,,1.534,ptlens,70,0.01026742032,-0.02262890592,0.0528446982,,,,0.2014649623
Sony,E 70-350mm F4.5-6.3 G OSS,,1.534,ptlens,98,0.006510895499,-0.003391942892,0.02666604601,,,,0.1439035445
Sony,E 70-350mm F4.5-6.3 G OSS,,1.534,ptlens,132,0.001206807708,0.01032730061,0.02098747884,,,,0.10683748
Sony,E 70-350mm F4.5-6.3 G OSS,,1.534,ptlens,163,-0.004252075261,0.0297037217,-0.002428109778,,,,0.08651869547
Sony,E 70-350mm F4.5-6.3 G OSS,,1.534,ptlens,200,-0.002191462988,0.03159228681,-0.02663773484,,,,0.07051273681
Sony,E 70-350mm F4.5-6.3 G OSS,,1.534,ptlens,244,-0.0162024854,0.08032446627,-0.08607910164,,,,0.05779732525
Sony,E 70-350mm F4.5-6.3 G OSS,,1.534,ptlens,291,-0.01074454911,0.06809495239,-0.08959305751,,,,0.04846236207
Sony,E 70-350mm F4.5-6.3 G OSS,,1.534,ptlens,350,-0.009704055357,0.05886948726,-0.08094334244,,,,0.04029299246
Sony,E PZ 18-105mm f/4 G OSS,,1.534,ptlens,18,0.058,-0.14747,0.10212,,,,0.7834748534
Sony,E PZ 18-105mm f/4 G OSS,,1.534,ptlens,21,0.0819,-0.19694,0.16895,,,,0.6715498744
Sony,E PZ 18-105mm f/4 G OSS,,1.534,ptlens,26,0.05257,-0.0963,0.08288,,,,0.5424056678
Sony,E PZ 18-105mm f/4 G OSS,,1.534,ptlens,28,0.03948,-0.05729,0.04944,,,,0.5036624058
Sony,E PZ 18-105mm f/4 G OSS,,1.534,ptlens,105,0.01385,0.02022,-0.01695,,,,0.1343099749
Sony,FE 100-400mm f/4.5-5.6 GM OSS,,1,poly3,100,,,,0.00301,,,0.2163330765
Sony,FE 100-400mm f/4.5-5.6 GM OSS,,1,poly3,158,,,,0.00698,,,0.1369196687
Sony,FE 100-400mm f/4.5-5.6 GM OSS,,1,poly3,198,,,,0.00727,,,0.1092591296
Sony,FE 100-400mm f/4.5-5.6 GM OSS,,1,poly3,294,,,,0.0072,,,0.07358267909
Sony,FE 100-400mm f/4.5-5.6 GM OSS,,1,poly3,400,,,,0.00661,,,0.05408326913
Sony,FE 12-24mm f/4 G,,1,ptlens,12,0.04417,-0.14655,0.11253,,,,1.802775638
Sony,FE 12-24mm f/4 G,,1,ptlens,14,0.04492,-0.14653,0.14609,,,,1.545236261
Sony,FE 12-24mm f/4 G,,1,ptlens,17,0.02078,-0.05388,0.05404,,,,1.272547509
Sony,FE 12-24mm f/4 G,,1,ptlens,20,-0.00095,0.01986,-0.02276,,,,1.081665383
Sony,FE 12-24mm f/4 G,,1,ptlens,24,0.00383,-0.00203,0.00639,,,,0.9013878189
Sony,FE 16-35mm f/2.8 GM,,1,ptlens,16,0.021,-0.052,-0.003,,,,1.352081728
Sony,FE 16-35mm f/2.8 GM,,1,ptlens,17,0.016,-0.033,-0.014,,,,1.272547509
Sony,FE 16-35mm f/2.8 GM,,1,ptlens,18,0.02,-0.05,0.009,,,,1.201850425
Sony,FE 16-35mm f/2.8 GM,,1,ptlens,19,0.023,-0.058,0.024,,,,1.13859514
Sony,FE 16-35mm f/2.8 GM,,1,ptlens,20,0.016,-0.036,0.004,,,,1.081665383
Sony,FE 16-35mm f/2.8 GM,,1,ptlens,21,0.027,-0.08,0.065,,,,1.030157507
Sony,FE 16-35mm f/2.8 GM,,1,ptlens,22,0.02,-0.057,0.046,,,,0.983332166
Sony,FE 16-35mm f/2.8 GM,,1,ptlens,23,0.018,-0.049,0.043,,,,0.9405785936
Sony,FE 16-35mm f/2.8 GM,,1,ptlens,24,0.015,-0.036,0.027,,,,0.9013878189
Sony,FE 16-35mm f/2.8 GM,,1,ptlens,25,0.019,-0.05,0.045,,,,0.8653323061
Sony,FE 16-35mm f/2.8 GM,,1,ptlens,26,0.017,-0.044,0.038,,,,0.8320502943
Sony,FE 16-35mm f/2.8 GM,,1,ptlens,27,0.011,-0.027,0.029,,,,0.8012336168
Sony,FE 16-35mm f/2.8 GM,,1,ptlens,28,0.01,-0.021,0.019,,,,0.7726181305
Sony,FE 16-35mm f/2.8 GM,,1,ptlens,29,0.008,-0.012,0.008,,,,0.745976126
Sony,FE 16-35mm f/2.8 GM,,1,ptlens,30,0.013,-0.027,0.023,,,,0.7211102551
Sony,FE 16-35mm f/2.8 GM,,1,ptlens,31,0.001,0.005,0.002,,,,0.697848634
Sony,FE 16-35mm f/2.8 GM,,1,ptlens,32,0.006,-0.013,0.026,,,,0.6760408641
Sony,FE 16-35mm f/2.8 GM,,1,ptlens,33,0.003,0,0.01,,,,0.6555547774
Sony,FE 16-35mm f/2.8 GM,,1,ptlens,34,-0.003,0.024,0.023,,,,0.6362737545
Sony,FE 16-35mm f/2.8 GM,,1,ptlens,35,0.002,0.01,-0.009,,,,0.6180945044
Sony,FE 16-35mm f/4 ZA OSS,,1,ptlens,16,0.00561,-0.00446,-0.04348,,,,1.352081728
Sony,FE 16-35mm f/4 ZA OSS,,1,ptlens,17,0.00759,-0.00806,-0.03342,,,,1.272547509
Sony,FE 16-35mm f/4 ZA OSS,,1,ptlens,18,0.00592,0.00259,-0.04474,,,,1.201850425
Sony,FE 16-35mm f/4 ZA OSS,,1,ptlens,20,0.00529,0.00159,-0.02697,,,,1.081665383
Sony,FE 16-35mm f/4 ZA OSS,,1,ptlens,21,0.00498,0.00174,-0.02003,,,,1.030157507
Sony,FE 16-35mm f/4 ZA OSS,,1,ptlens,24,0.01239,-0.03614,0.04265,,,,0.9013878189
Sony,FE 16-35mm f/4 ZA OSS,,1,ptlens,28,0.00646,-0.00652,0.00509,,,,0.7726181305
Sony,FE 16-35mm f/4 ZA OSS,,1,ptlens,35,0.00326,0.00688,-0.01135,,,,0.6180945044
Sony,FE 200-600mm F5.6-6.3 G OSS,,1,ptlens,200,-0.0004901222811,0.007461729566,0.002150549401,,,,0.1081665383
Sony,FE 200-600mm F5.6-6.3 G OSS,,1,ptlens,250,-4.41E-05,0.007349624008,0.002958134015,,,,0.08653323061
Sony,FE 200-600mm F5.6-6.3 G OSS,,1,ptlens,300,-0.004559948983,0.02340642198,-0.01366064596,,,,0.07211102551
Sony,FE 200-600mm F5.6-6.3 G OSS,,1,ptlens,374,-0.00154312245,0.01327792011,-0.001744420478,,,,0.05784306859
Sony,FE 200-600mm F5.6-6.3 G OSS,,1,ptlens,485,0.003221089762,-0.003066588778,0.01495181387,,,,0.04460475805
Sony,FE 200-600mm F5.6-6.3 G OSS,,1,ptlens,500,0.00359512,-0.00575628,0.0194036,,,,0.04326661531
Sony,FE 200-600mm F5.6-6.3 G OSS,,1,ptlens,547,0.0027078,0.0027078,0.00726933,,,,0.03954900851
Sony,FE 200-600mm F5.6-6.3 G OSS,,1,ptlens,600,-0.0132446,0.0626737,-0.0700099,,,,0.03605551275
Sony,FE 24-105mm f/4 G OSS,,1,ptlens,24,0.02663,-0.09353,0.06181,,,,0.9013878189
Sony,FE 24-105mm f/4 G OSS,,1,ptlens,34,0.01877,-0.05229,0.06004,,,,0.6362737545
Sony,FE 24-105mm f/4 G OSS,,1,ptlens,35,0.00834,-0.01574,0.02165,,,,0.6180945044
Sony,FE 24-105mm f/4 G OSS,,1,ptlens,50,0.00165,0.01134,0.00573,,,,0.4326661531
Sony,FE 24-105mm f/4 G OSS,,1,ptlens,84,0.00887,-0.0159,0.04425,,,,0.2575393768
Sony,FE 24-105mm f/4 G OSS,,1,ptlens,105,0.00911,-0.01675,0.04082,,,,0.2060315015
Sony,FE 24-240mm f/3.5-6.3 OSS,,1,ptlens,24,0.03845,-0.13772,0.07834,,,,0.9013878189
Sony,FE 24-240mm f/3.5-6.3 OSS,,1,ptlens,49,0.00446,0.00426,0.00916,,,,0.4414960745
Sony,FE 24-240mm f/3.5-6.3 OSS,,1,ptlens,100,-0.00732,0.0354,-0.01164,,,,0.2163330765
Sony,FE 24-240mm f/3.5-6.3 OSS,,1,ptlens,152,0.00205,0.02088,-0.0275,,,,0.1423243925
Sony,FE 24-240mm f/3.5-6.3 OSS,,1,ptlens,240,0.03214,-0.08025,0.08436,,,,0.09013878189
Sony,FE 24-70mm f/2.8 GM,,1,ptlens,24,0.02824,-0.07818,0.03129,,,,0.9013878189
Sony,FE 24-70mm f/2.8 GM,,1,ptlens,30,0.01769,-0.03891,0.01588,,,,0.7211102551
Sony,FE 24-70mm f/2.8 GM,,1,ptlens,38,0.01259,-0.01412,-0.00168,,,,0.5692975698
Sony,FE 24-70mm f/2.8 GM,,1,ptlens,47,0.00944,-0.01195,0.01741,,,,0.4602831415
Sony,FE 24-70mm f/2.8 GM,,1,ptlens,56,0.00279,0.01446,-0.01735,,,,0.3863090652
Sony,FE 24-70mm f/2.8 GM,,1,ptlens,70,0.00719,-0.01275,0.0241,,,,0.3090472522
Sony,FE 24-70mm f/4 ZA OSS,,1.534,ptlens,24,0.01086,-0.05129,0.0454,,,,0.5876061401
Sony,FE 24-70mm f/4 ZA OSS,,1.534,ptlens,29,0,-0.00342,0,,,,0.4862947366
Sony,FE 24-70mm f/4 ZA OSS,,1.534,ptlens,34,0,0.00284,0,,,,0.4147808048
Sony,FE 24-70mm f/4 ZA OSS,,1.534,ptlens,64,0,0.01063,0,,,,0.2203523025
Sony,FE 24-70mm f/4 ZA OSS,,1.534,ptlens,70,0,0.0104,0,,,,0.2014649623
Sony,FE 24-70mm f/4 ZA OSS,,1,ptlens,24,0.02797,-0.09138,0.04487,,,,0.9013878189
Sony,FE 24-70mm f/4 ZA OSS,,1,ptlens,33,0.01741,-0.03649,0.02297,,,,0.6555547774
Sony,FE 24-70mm f/4 ZA OSS,,1,ptlens,50,0.01325,-0.0102,0.0103,,,,0.4326661531
Sony,FE 24-70mm f/4 ZA OSS,,1,ptlens,70,0.01335,-0.01629,0.02605,,,,0.3090472522
Sony,FE 28-70mm f/3.5-5.6 OSS,,1,ptlens,28,0.00900771,-0.0310341,0.00110802,,,,0.7726181305
Sony,FE 28-70mm f/3.5-5.6 OSS,,1,ptlens,34,0.0110131,-0.0342976,0.0325604,,,,0.6362737545
Sony,FE 28-70mm f/3.5-5.6 OSS,,1,ptlens,49,0.00652285,0.000355028,0.00747157,,,,0.4414960745
Sony,FE 28-70mm f/3.5-5.6 OSS,,1,ptlens,58,0.0106412,-0.0116139,0.0218262,,,,0.372988063
Sony,FE 28-70mm f/3.5-5.6 OSS,,1,ptlens,70,0.00952653,-0.0142895,0.0363005,,,,0.3090472522
Sony,FE 28mm f/2,,1,poly3,28,,,,-0.02561,,,0.7726181305
Sony,FE 28mm f/2 + Sony SEL075 UWC,,1,ptlens,21,0.01519,-0.07683,0.00078,,,,1.030157507
Sony,FE 35mm f/1.4 ZA,,1,poly3,35,,,,-0.00399,,,0.6180945044
Sony,FE 35mm f/2.8 ZA,,1,ptlens,35,-0.0159484,0.0263877,0.00680668,,,,0.6180945044
Sony,FE 35mm F1.8,,1,ptlens,35,0.0115112,-0.0238786,0.0132066,,,,0.6180945044
Sony,FE 50mm f/1.8,,1,poly3,50,,,,-0.00109,,,0.4326661531
Sony,FE 55mm f/1.8 ZA,,1,ptlens,55,-0.01142,0.02682,-0.01628,,,,0.3933328664
Sony,FE 70-200mm f/2.8 GM OSS,,1,ptlens,70,-0.0009116499162,-0.002065329231,-0.01081869102,,,,0.3090472522
Sony,FE 70-200mm f/2.8 GM OSS,,1,ptlens,98,-0.001171306675,0.006493156765,-0.01270258227,,,,0.2207480373
Sony,FE 70-200mm f/2.8 GM OSS,,1,ptlens,135,0.001901608793,-0.0006183060302,0.004577901149,,,,0.1602467234
Sony,FE 70-200mm f/2.8 GM OSS,,1,ptlens,164,0.004792210619,-0.00902898813,0.01872068082,,,,0.1319104125
Sony,FE 70-200mm f/2.8 GM OSS,,1,ptlens,200,0.003069217595,0.0002689414917,0.01021286245,,,,0.1081665383
Sony,FE 70-200mm f/4 G OSS,,1,ptlens,70,-0.00998,0.04602,-0.08171,,,,0.3090472522
Sony,FE 70-200mm f/4 G OSS,,1,ptlens,89,-0.0113,0.05113,-0.0724,,,,0.2430708725
Sony,FE 70-200mm f/4 G OSS,,1,ptlens,120,0.00345,-0.00364,0.0002,,,,0.1802775638
Sony,FE 70-200mm f/4 G OSS,,1,ptlens,164,0.01123,-0.03131,0.04108,,,,0.1319104125
Sony,FE 70-200mm f/4 G OSS,,1,ptlens,197,0.01254,-0.0357,0.05244,,,,0.1098137444
Sony,FE 70-200mm f/4 G OSS,,1,ptlens,200,-0.00419,0.03834,-0.0547,,,,0.1081665383
Sony,FE 70-300mm f/4.5-5.6 G OSS,,1,poly3,70,,,,0.00893573,,,0.3090472522
Sony,FE 70-300mm f/4.5-5.6 G OSS,,1,poly3,82,,,,0.00852839,,,0.263820825
Sony,FE 70-300mm f/4.5-5.6 G OSS,,1,poly3,98,,,,0.00826276,,,0.2207480373
Sony,FE 70-300mm f/4.5-5.6 G OSS,,1,poly3,168,,,,0.00630631,,,0.1287696884
Sony,FE 70-300mm f/4.5-5.6 G OSS,,1,poly3,300,,,,0.00320709,,,0.07211102551
Sony,FE 85mm f/1.4 GM,,1,ptlens,85,0.002,0.001,-0.009,,,,0.2545095018
Sony,FE 85mm f/1.8,,1,ptlens,85,-0.011,0.029,-0.022,,,,0.2545095018
Sony,FE 90mm f/2.8 Macro G OSS,,1,poly3,90,,,,-0.00136,,,0.240370085
Sony,Fixed lens Cyber-shot DSC-F717,,3.933,ptlens,9.7,0.013439,-0.038147,0,,,,0.5670576919
Sony,Fixed lens Cyber-shot DSC-F717,,3.933,ptlens,11.7,0.00984,-0.02115,0,,,,0.4701247531
Sony,Fixed lens Cyber-shot DSC-F717,,3.933,ptlens,12.7,0.009803,-0.01733,0,,,,0.433107056
Sony,Fixed lens Cyber-shot DSC-F717,,3.933,ptlens,16,0.007957,-0.008839,0,,,,0.3437787257
Sony,Fixed lens Cyber-shot DSC-F717,,3.933,ptlens,19.5,0.004565,-0.000807,0,,,,0.2820748519
Sony,Fixed lens Cyber-shot DSC-F717,,3.933,ptlens,24.4,0,0.00903,0,,,,0.2254286726
Sony,Fixed lens Cyber-shot DSC-F717,,3.933,ptlens,28.1,0,0.009803,0,,,,0.1957458937
Sony,Fixed lens Cyber-shot DSC-F717,,3.933,ptlens,31.9,0,0.009723,0,,,,0.172428201
Sony,Fixed lens Cyber-shot DSC-F717,,3.933,ptlens,36.1,0,0.00974,0,,,,0.1523673023
Sony,Fixed lens Cyber-shot DSC-F717,,3.933,ptlens,41.4,0,0.010245,0,,,,0.1328613433
Sony,Fixed lens Cyber-shot DSC-F717,,3.933,ptlens,48.5,0,0.012038,0,,,,0.1134115384
Sony,Fixed lens Cyber-shot DSC-F717,,3.933,ptlens,9.7,0.006106,-0.039021,0,,,,0.5670576919
Sony,Fixed lens Cyber-shot DSC-F717,,3.933,ptlens,10.9,0.001231,-0.028795,0,,,,0.5046293222
Sony,Fixed lens Cyber-shot DSC-F717,,3.933,ptlens,11,0.001246,-0.027783,0,,,,0.5000417829
Sony,Fixed lens Cyber-shot DSC-F717,,3.933,ptlens,11.9,-0.003364,-0.017023,0,,,,0.4622234968
Sony,Fixed lens Cyber-shot DSC-F717,,3.933,ptlens,12.7,-0.0067,-0.007913,0,,,,0.433107056
Sony,Fixed lens Cyber-shot DSC-F717,,3.933,ptlens,9.7,0.006526,-0.03487,0,,,,0.5670576919
Sony,Fixed lens Cyber-shot DSC-F717,,3.933,ptlens,10.9,-0.002841,-0.015131,0,,,,0.5046293222
Sony,Fixed lens Cyber-shot DSC-F717,,3.933,ptlens,12.2,0.00522,-0.028071,0,,,,0.4508573452
Sony,Fixed lens Cyber-shot DSC-F717,,3.933,ptlens,13.4,0.00207,-0.019368,0,,,,0.4104820606
Sony,Fixed lens Cyber-shot DSC-F717,,3.933,ptlens,14.6,0.000187,-0.014489,0,,,,0.376743809
Sony,Fixed lens Cyber-shot DSC-F717,,3.933,ptlens,15.5,-0.001112,-0.01061,0,,,,0.354868362
Sony,Fixed lens Cyber-shot DSC-F717,,3.933,ptlens,9.7,0.011414,-0.041732,0,,,,0.5670576919
Sony,Fixed lens Cyber-shot DSC-F717,,3.933,ptlens,10.2,0.011525,-0.041182,0,,,,0.5392607462
Sony,Fixed lens Cyber-shot DSC-F717,,3.933,ptlens,11.4,0.005654,-0.02482,0,,,,0.4824964572
Sony,Fixed lens Cyber-shot DSC-F717,,3.933,ptlens,12,0.007988,-0.028628,0,,,,0.4583716343
Sony,Fixed lens Cyber-shot DSC-F717,,3.933,ptlens,12.4,0.007251,-0.026438,0,,,,0.4435854526
Sony,Fixed lens Cyber-shot DSC-F717,,3.933,ptlens,13.7,0.005559,-0.021097,0,,,,0.4014934023
Sony,Fixed lens Cyber-shot DSC-F717,,3.933,ptlens,16.2,0.000227,-0.007708,0,,,,0.3395345439
Sony,Fixed lens Cyber-shot DSC-F717,,3.933,ptlens,18.3,0.005302,-0.015272,0,,,,0.3005715635
Sony,Fixed lens Cyber-shot DSC-F717,,3.933,ptlens,19.8,0.000277,-0.004201,0,,,,0.2778009905
Sony,Fixed lens Cyber-shot DSC-F717,,3.933,ptlens,9.7,0.010005,-0.036568,0,,,,0.5670576919
Sony,Fixed lens Cyber-shot DSC-F717,,3.933,ptlens,11.6,0.007818,-0.025626,0,,,,0.4741775527
Sony,Fixed lens Cyber-shot DSC-F717,,3.933,ptlens,13.4,0.008336,-0.023635,0,,,,0.4104820606
Sony,Fixed lens Cyber-shot DSC-F717,,3.933,ptlens,16.2,0.003258,-0.010335,0,,,,0.3395345439
Sony,Fixed lens Cyber-shot DSC-F717,,3.933,ptlens,18.5,0.002886,-0.007316,0,,,,0.2973221412
Sony,Fixed lens Cyber-shot DSC-F717,,3.933,ptlens,21.7,-0.000938,0.000754,0,,,,0.2534774015
Sony,Fixed lens Cyber-shot DSC-F717,,3.933,ptlens,9.7,0.008828,-0.033454,0,,,,0.5670576919
Sony,Fixed lens Cyber-shot DSC-F717,,3.933,ptlens,10,0.009809,-0.034654,0,,,,0.5500459612
Sony,Fixed lens Cyber-shot DSC-F717,,3.933,ptlens,12.3,0.00792,-0.023487,0,,,,0.4471918383
Sony,Fixed lens Cyber-shot DSC-F717,,3.933,ptlens,14,0.008493,-0.022144,0,,,,0.3928899723
Sony,Fixed lens Cyber-shot DSC-F717,,3.933,ptlens,15.7,0.007818,-0.018959,0,,,,0.350347746
Sony,Fixed lens Cyber-shot DSC-F717,,3.933,ptlens,17.6,0.007518,-0.01686,0,,,,0.3125261143
